gid,custom_fields,due_on,name,notes,start_on
5885784031069,,2013-09-18,[HealWheel Inc.] Onboarding,"[ONBOARDING OBJECTIVE] create an awesome experience for new platinum clients so they 1) decide NOT to opt-out of 30 day trial and 2) have a great foundation to be successful
[DESCRIPTION] this includes all the major provisioning and TAM tasks needed to successfully onboard a new platinum client.  
[Sales Survey] https://docs.google.com/a/optimizely.com/spreadsheet/ccc?key=0Ap5qCQ_OckeXdGFMczdpeU54OTlIRTc0MTNKSEM5amc#gid=0
[Customer Survey] https://docs.google.com/a/optimizely.com/spreadsheet/ccc?key=tEueQS9r3_HLlpgMDlkYogw#gid=0

[Project Owner] Bruno Ancona Lopes, Online Marketing Director	bruno@healwheel.com

Location: Sao Paolo / Rio , Brazil

Contract Type: 3month POC
Auto-renew: Yes",null
6120885173894,,2013-09-20,[Sundance Catalog] Onboarding (90 day POC),"[ONBOARDING OBJECTIVE] create an awesome experience for new platinum clients so they 1) decide NOT to opt-out of 30 day trial and 2) have a great foundation to be successful
[DESCRIPTION] this includes all the major provisioning and TAM tasks needed to successfully onboard a new platinum client.  
[Sales Survey] https://docs.google.com/a/optimizely.com/spreadsheet/ccc?key=0Ap5qCQ_OckeXdGFMczdpeU54OTlIRTc0MTNKSEM5amc#gid=0
[Customer Survey] https://docs.google.com/a/optimizely.com/spreadsheet/ccc?key=tEueQS9r3_HLlpgMDlkYogw#gid=0

[Project Owner] Patrick Keller 	patrick.keller@sundance.net

Location : Utah

",null
6120885763821,,2013-07-26,[Norges Automobil-Forbund] Onboarding,"[ONBOARDING OBJECTIVE] create an awesome experience for new platinum clients so they 1) decide NOT to opt-out of 30 day trial and 2) have a great foundation to be successful
[DESCRIPTION] this includes all the major provisioning and TAM tasks needed to successfully onboard a new platinum client.  
[Sales Survey] https://docs.google.com/a/optimizely.com/spreadsheet/ccc?key=0Ap5qCQ_OckeXdGFMczdpeU54OTlIRTc0MTNKSEM5amc#gid=0
[Customer Survey] https://docs.google.com/a/optimizely.com/spreadsheet/ccc?key=tEueQS9r3_HLlpgMDlkYogw#gid=0

[Project Owner] Pål Erik Bruserød	peb@naf.no ",null
6312291460093,,2013-09-29,[DIRECTV] Onboarding,"[ONBOARDING OBJECTIVE] create an awesome experience for new platinum clients so they 1) decide NOT to opt-out of 30 day trial and 2) have a great foundation to be successful
[DESCRIPTION] this includes all the major provisioning and TAM tasks needed to successfully onboard a new platinum client.  
[Sales Survey] https://docs.google.com/a/optimizely.com/spreadsheet/ccc?key=0Ap5qCQ_OckeXdGFMczdpeU54OTlIRTc0MTNKSEM5amc#gid=0
[Customer Survey] https://docs.google.com/a/optimizely.com/spreadsheet/ccc?key=tEueQS9r3_HLlpgMDlkYogw#gid=0

[Project Owner] Matt Donovan	mddonovan@directv.com
(already an account for Jtran@directv.com that should be upgraded)

",null
5541978082036,,2013-08-15,[Sony Europe] Onboarding (3mo POC),"[ONBOARDING OBJECTIVE] create an awesome experience for new platinum clients so they 1) decide NOT to opt-out of 30 day trial and 2) have a great foundation to be successful
[DESCRIPTION] this includes all the major provisioning and TAM tasks needed to successfully onboard a new platinum client.  
[Sales Survey] https://docs.google.com/a/optimizely.com/spreadsheet/ccc?key=0Ap5qCQ_OckeXdGFMczdpeU54OTlIRTc0MTNKSEM5amc#gid=0
[Customer Survey] https://docs.google.com/a/optimizely.com/spreadsheet/ccc?key=tEueQS9r3_HLlpgMDlkYogw#gid=0

[Project Owner] Satoshi Koyama	satoshi.koyama@eu.sony.com
AE: Julio",null
4838175879510,,null,[Pizza Hut] Onboarding,"[ONBOARDING OBJECTIVE] create an awesome experience for new platinum clients so they 1) decide NOT to opt-out of 30 day trial and 2) have a great foundation to be successful
[DESCRIPTION] this includes all the major provisioning and TAM tasks needed to successfully onboard a new platinum client.  
[Sales Survey] https://docs.google.com/a/optimizely.com/spreadsheet/ccc?key=0Ap5qCQ_OckeXdGFMczdpeU54OTlIRTc0MTNKSEM5amc#gid=0
[Customer Survey] https://docs.google.com/a/optimizely.com/spreadsheet/ccc?key=tEueQS9r3_HLlpgMDlkYogw#gid=0

[Project Owner] Kevin Fish	kevin.fish@yum.com",null
5638595988795,,2013-08-30,[Zoosk] Onboarding,"[ONBOARDING OBJECTIVE] create an awesome experience for new platinum clients so they 1) decide NOT to opt-out of 30 day trial and 2) have a great foundation to be successful
[DESCRIPTION] this includes all the major provisioning and TAM tasks needed to successfully onboard a new platinum client.  
[Sales Survey] https://docs.google.com/a/optimizely.com/spreadsheet/ccc?key=0Ap5qCQ_OckeXdGFMczdpeU54OTlIRTc0MTNKSEM5amc#gid=0
[Customer Survey] https://docs.google.com/a/optimizely.com/spreadsheet/ccc?key=tEueQS9r3_HLlpgMDlkYogw#gid=0

[Project Owner] Mark Wu, Marketing Manager	markw@zoosk.com

",null
5130327761035,,null,add 1 question per trait category,,null
5130327761025,,2013-04-26,Come up with an Asana framework,https://docs.google.com/a/optimizely.com/document/d/1VM7hwbqb8zjWE8gMOWX_oKENh7WmYsOwsCdNF_zQFFk/edit#,null
5130327761018,,2013-04-29,Come up with questions to ask new hires,https://docs.google.com/a/optimizely.com/document/d/1KD67ObC0vLzJXJg99rYxt5eNy9_Z2IzYjS5F7yytVqQ/edit#,null
4729934430439,,null,[Acme Inc 1] Onboarding,"[ONBOARDING OBJECTIVE] create an awesome experience for new platinum clients so they 1) decide NOT to opt-out of 30 day trial and 2) have a great foundation to be successful
[DESCRIPTION] this includes all the major provisioning and TAM tasks needed to successfully onboard a new platinum client.  
[Sales Survey] https://docs.google.com/a/optimizely.com/spreadsheet/ccc?key=0Ap5qCQ_OckeXdGFMczdpeU54OTlIRTc0MTNKSEM5amc#gid=0
[Customer Survey] https://docs.google.com/a/optimizely.com/spreadsheet/ccc?key=tEueQS9r3_HLlpgMDlkYogw#gid=0

[Project Owner] ",null
5638554778727,,null,[Acme Inc 2] Onboarding,"[ONBOARDING OBJECTIVE] create an awesome experience for new platinum clients so they 1) decide NOT to opt-out of 30 day trial and 2) have a great foundation to be successful
[DESCRIPTION] this includes all the major provisioning and TAM tasks needed to successfully onboard a new platinum client.  
[Sales Survey] https://docs.google.com/a/optimizely.com/spreadsheet/ccc?key=0Ap5qCQ_OckeXdGFMczdpeU54OTlIRTc0MTNKSEM5amc#gid=0
[Customer Survey] https://docs.google.com/a/optimizely.com/spreadsheet/ccc?key=tEueQS9r3_HLlpgMDlkYogw#gid=0

[Project Owner] ",null
5638565545245,,null,[Acme Inc 3] Onboarding,"[ONBOARDING OBJECTIVE] create an awesome experience for new platinum clients so they 1) decide NOT to opt-out of 30 day trial and 2) have a great foundation to be successful
[DESCRIPTION] this includes all the major provisioning and TAM tasks needed to successfully onboard a new platinum client.  
[Sales Survey] https://docs.google.com/a/optimizely.com/spreadsheet/ccc?key=0Ap5qCQ_OckeXdGFMczdpeU54OTlIRTc0MTNKSEM5amc#gid=0
[Customer Survey] https://docs.google.com/a/optimizely.com/spreadsheet/ccc?key=tEueQS9r3_HLlpgMDlkYogw#gid=0

[Project Owner] ",null
5638583380518,,null,[Acme Inc 4] Onboarding,"[ONBOARDING OBJECTIVE] create an awesome experience for new platinum clients so they 1) decide NOT to opt-out of 30 day trial and 2) have a great foundation to be successful
[DESCRIPTION] this includes all the major provisioning and TAM tasks needed to successfully onboard a new platinum client.  
[Sales Survey] https://docs.google.com/a/optimizely.com/spreadsheet/ccc?key=0Ap5qCQ_OckeXdGFMczdpeU54OTlIRTc0MTNKSEM5amc#gid=0
[Customer Survey] https://docs.google.com/a/optimizely.com/spreadsheet/ccc?key=tEueQS9r3_HLlpgMDlkYogw#gid=0

[Project Owner] ",null
5638583667281,,null,[Acme Inc 5] Onboarding,"[ONBOARDING OBJECTIVE] create an awesome experience for new platinum clients so they 1) decide NOT to opt-out of 30 day trial and 2) have a great foundation to be successful
[DESCRIPTION] this includes all the major provisioning and TAM tasks needed to successfully onboard a new platinum client.  
[Sales Survey] https://docs.google.com/a/optimizely.com/spreadsheet/ccc?key=0Ap5qCQ_OckeXdGFMczdpeU54OTlIRTc0MTNKSEM5amc#gid=0
[Customer Survey] https://docs.google.com/a/optimizely.com/spreadsheet/ccc?key=tEueQS9r3_HLlpgMDlkYogw#gid=0

[Project Owner] ",null
5638583920241,,null,[Acme Inc 6] Onboarding,"[ONBOARDING OBJECTIVE] create an awesome experience for new platinum clients so they 1) decide NOT to opt-out of 30 day trial and 2) have a great foundation to be successful
[DESCRIPTION] this includes all the major provisioning and TAM tasks needed to successfully onboard a new platinum client.  
[Sales Survey] https://docs.google.com/a/optimizely.com/spreadsheet/ccc?key=0Ap5qCQ_OckeXdGFMczdpeU54OTlIRTc0MTNKSEM5amc#gid=0
[Customer Survey] https://docs.google.com/a/optimizely.com/spreadsheet/ccc?key=tEueQS9r3_HLlpgMDlkYogw#gid=0

[Project Owner] ",null
12575331810928,,null,"As Optimizely, I want to re-open the Business Systems Analyst role to expand BizOps capacity",,null
12912466407562,,null,"As an Optimizely employee or user, I want my data to be secure","[Code Yellow]  OpenSSL vulnerability patching
** Phabricator
** Marketo
** SFDC",null
13068704255320,,null,"As an Optimizely engineer, I want documentation on rotating SFDC and Marketo API keys","Safely, and without disrupting users of these systems on Sales, Success, Marketing and Finance",null
13092383244655,,null,"As Sales Operations, I want to discuss ideas for fixing the MQL trigger process",,null
12801507222785,,null,"As the BizOps team, I want data about all product users exported to S3 on a daily basis","Including admin account, user ID, and user role",null
13203531706970,,null,Investigate spike in SFDC API usage starting 06/17/2014,See https://na8.salesforce.com/00OC0000004eHdg,null
13420422226816,,null,"As an Optimizely employee, I want all SFDC automation to not be broken (API Limit Fix)",,null
12575331810942,,null,"As Optimizely, I want to open a role for a full-time Product Owner for BizOps",,null
13144997088961,,null,"As Jon G, I want to understand how the new BSA role in Success compares to the BSE role",,null
13178760686279,,null,"As Marketing, Success, and Sales, I want existing Contacts in Salesforce updated with information about their corresponding product user",,null
13677988200779,,null,Investigate BuiltWIth API limit issues,,null
14591424187427,,null,Eliminate use of Future calls in lead routing (in Apex or Python),,null
14986772735244,,null,Re-architect Credential to always disable caching,"Confirmed tonight that there is indeed a lag until the app recognizes the new datastore credential, even after editing via Remote API and also deleting / re-creating the record. ",null
14954735077318,,null,Add monitoring for Marketo SOAP API connection,,null
14950311270357,,null,Switch InsideView usage to their new API (yay),,null
14950322727760,,null,Continue third_party investigation via appengine_config file,,null
14762129984863,,null,Turn off BuiltWith domain technologies enrichment on Differ,"Per Ash, Dan, Will since it's not used anymore by Sales.",null
14761999641222,,null,Also look into Opportunities routing thing,,null
14761999641224,,null,Re-enrich with Alexa and InsideView leads that it's failed on,,null
14760321237858,,null,"As Andy & Theo, I want starter projects","Possibilities:
-- https://app.asana.com/0/12575331810926/13373923040079 
---- We might do this this week. Otherwise could be good project.

-- https://app.asana.com/0/12575331810926/13373923040081 
---- Good project if we get inbound lead version done this week.

-- https://app.asana.com/0/12575331810926/13241661192307 
---- AFAIK this requires new integration w/ backend, so maybe too complex for a starter project... thoughts?

-- https://app.asana.com/0/12575331810926/12929668123941----  More info in this JIRA ticket: https://optimizely.atlassian.net/browse/GRW-339
---- Could be a good standalone project.

-- https://app.asana.com/0/12575331810926/12575708160372 
---- Could be cool if new BSE wants to dive into front-end code. Maybe too complex for starter project since may require custom stuff on WWW integrations w/ Munchkin.

-- https://app.asana.com/0/12575331810926/13178760686281 
---- This could actually be a good one. Would require meeting w/ business to figure out exact requirements but the implementation may not be that bad.

-- Everything from https://app.asana.com/0/12575331810926/12575967347707 
---- Not sure if any of this is still relevant TBH. 


Jon's proposed:
- ""Enrich all existing Account records with Target Market scores""
- ""Add tracking of technology partners to BuiltWith SFDC Integration"", but with a clarifying meeting this week. I'm not 100% sure I know exactly what they want.",null
14760321237853,,null,"As a new BSE, I want an onboarding program and documentation",,null
14619460341787,,null,"Update target customer app to pull from output file stored in S3, not a static file in App Engine",,null
14473725905995,,null,Investigate InsideView bulk enrichment issues,,null
13178760686281,,null,"As S/M/S, I want leads with emails matching product users automatically converted as Contacts into the Salesforce account for each user",,null
14473565166623,,null,"Host Patrick McKenzie's ""TalkingPoints"" page (contractor project)",,null
12895254009592,,null,Confirm Recurly integration is overwriting SFDC contact data,"https://na8.salesforce.com/003C000001TyanK
https://optimizely.recurly.com/accounts/226310085

",null
12895254009590,,null,"As Sales/Marketing/Finance, I want details on user sign-up flow","Joint Monetization and BizOps project.

Request to document marketing.py etc sign-up flow from various folks on the above teams including https://app.asana.com/0/11676790158498/11676790158498 https://app.asana.com/0/10694842446189/10694842446189 https://app.asana.com/0/9409202410887/9409202410887 

Jira ticket:
https://optimizely.atlassian.net/browse/MONEY-77
",null
13178760686286,,null,"As Marketing, Success, and Sales, I want a Contact created for product users without a pre-existing Contact or Lead",,null
13178760686288,,null,"As Marketing, Success, and Sales, I want the SFDC Contact for a user deleted/deactivated in the product to be updated as no longer a product user in SFDC",,null
12575331810944,,null,"As Marketing, Success, and Sales, I want in-product users to be synced to the correct account in Salesforce on a daily basis",With their product user status and in-product user role provided.,null
13373923040079,,null,Automatically get Target Market score for inbound lead,,null
13373923040081,,null,Enrich all existing Account records with Target Market scores,,null
13373923040083,,null,"Create button on Lead, Account, and Opportunity records which looks-up Target Market scores (jumps to the app)",,null
12575331810936,,null,"As the BizOps team, we want a rigorous methodology for knowing whether changes we make to lead enrichment actually make it more valuable",With support from David Shere.,null
12575331810940,,null,"As the Sales team, I want to know how much enrichment would improve if we requested company name up front",,null
13241661192307,,null,"As the Sales team, I want the SFDC account updated whenever a customer is projected to go over their usage limit OR does go over their limit",- Open question: Can we rely on the email alerts from maintenance.py to know when a customer is projected to go over their limit?,null
12929668123941,,null,Add tracking of technology partners to BuiltWith SFDC Integration ,https://app.asana.com/0/4081796860237/4081796860237 https://app.asana.com/0/7547263682960/7547263682960 ,null
13420422226828,,null,Follow up with Will on account tagging cron job business logic,,null
12575708160372,,null,"As the SDR team, I want leads coming from the act of adding users in the product to be clearly labeled",,null
12575967347707,,null,"Older JIRA issues, possible starter projects",,null
12929684405395,,null,Salesforce API zeroing out old opportunities,"Affects Sales commissions
May be a Marketing.py issue",null
12977564181415,,null,Turn off all Lead Scoring in Differ,,null
13062797526769,,null,Remove unused Marketo code from WWW,,null
13181859234446,,null,Clean up expired/unused credentials from Differ,,null
13209086201735,,null,Fix lint errors in salesforce.py in Differ,,null
13307751067673,,null,Move BuiltWith key to Credential and rotate,,null
13447747135265,,null,Add job to delete old product user data from S3 (Rama's suggestion @ sprint review),,null
13373923040087,,null,Update https://optimizely.atlassian.net/wiki/display/ENG/Non-Product+Infrastructure,,null
14487264846463,,null,"As Sales, I want to know if Infer lead scoring is not running on new Leads since it's a critical process",,null
14554247649143,,null,"As S/M/S, I want to understand the detailed impact of the recent SFDC API outage",,null
2545788293720,,2012-11-26,sandbox/store page shows dialog briefly before hiding it,,null
2475994159727,,2012-12-06,Register optimizelysandbox.com (to avoid being able to hijack cookie from optimizely.com),Pete: what do we need to do about this? Are you still concerned about this issue?,null
2520042440159,,null,Reporting Data,"Use case: correlate your optimizely data with purchasing data in the store

Implementation: hidden fields for optimizely experiment ID and variation ID",null
